,Tweet,Date,Year,Month
6453,global warming to climate change because global warming was debunkedand climate change has happened since earth existed,2022-04-26 20:42:28+00:00,2022,4
6454,Manmade global warming The climate is always naturally changing and theres nothing that we can do about it,2022-04-26 20:42:28+00:00,2022,4
6455,or attacks on democratic principles,2022-04-26 20:41:06+00:00,2022,4
6456,t know if EVs will be globally suited to combat global warmingI know for certain that EVs on its own will not solve global warmingHowever given what I described above and how Tesla produces a half decent impact report this seems like a disingenuous take,2022-04-26 20:40:04+00:00,2022,4
6457,Dr Karl says if you can remember 8 amp 2 8 of world GDP is spent giving to world biggest carbon emitters big miners oil amp gas amp so on But if they spent just 2 on fixing global warming it would be fixed in just a few years Think about that,2022-04-26 20:38:35+00:00,2022,4
6458,,2022-04-26 20:36:23+00:00,2022,4
6459,Wonder whom Genghis Khan blamed when he and his largest army in history on horseback returned to find their million acre pastures scorched and gone The Reps The Dems Global warming Climate change Whatever politically correct wording of his time,2022-04-26 20:35:37+00:00,2022,4
6460,April 26 and its 39 degrees Global warming my ass,2022-04-26 20:35:22+00:00,2022,4
6461,Man made global warming is a hoax Always has been always will be,2022-04-26 20:34:48+00:00,2022,4
6462,Checks Leadership Institute notesgive up straws,2022-04-26 20:34:39+00:00,2022,4
6463,I dont hear anyone saying why doesnt Soros and Bloomberg solve World Hunger and Global Warming Only hear it about nondemocrats,2022-04-26 20:34:31+00:00,2022,4
6464,WAS NOT about medical research The question was what portion of society should be worried about covid and global warming related fungusThat portion is very close to zero percent,2022-04-26 20:32:57+00:00,2022,4
6465,46 and 5 away from highways motorways in and behind RB211s on test burns,2022-04-26 20:32:30+00:00,2022,4
6466,What would 65 trillion the government spent last year have done It obviously didnt help Covid Shit we still are due for a large scale natural disaster Weve been mostly green and solar wind hydro It hasnt helped One more hail storm and we go broke,2022-04-26 20:31:23+00:00,2022,4
6467,m not agreeing with you Tesla chargers pull a whole of energy to charge cars major contributor to global warming,2022-04-26 20:30:41+00:00,2022,4
6468,My rejection of the liberal narratives on global warming Covid19 and the war in Ukraine does not preclude anyone else from accepting them When the truth is your friend your only enemy is censorship,2022-04-26 20:30:09+00:00,2022,4
6469,,2022-04-26 20:29:38+00:00,2022,4
6470,Hey Elon I think I heard global warming talking shit about you You should spend 44 billion to shut that bitch up,2022-04-26 20:28:12+00:00,2022,4
6471,Climate ChangeClimate change is really earth system governance to decrease and eventually eliminate global warming environmental degradation and extinction of species so we have biodiversity and resilience for our ecosystems New types of energy sources are needed,2022-04-26 20:27:43+00:00,2022,4
6472,The first scientist to predict that increased CO2 in the atmosphere would cause global warming was physicist Eunice Foote who did so in 1856,2022-04-26 20:27:00+00:00,2022,4
6473,t think that would work the hot air they would expel complaining would dramatically increase global warming,2022-04-26 20:26:12+00:00,2022,4
6474,ve secured free speechNext can you help Slats technology is now ready to scale We can argue with you about global warming but not about a clean ocean,2022-04-26 20:25:32+00:00,2022,4
6475,global warming more like global colding,2022-04-26 20:25:00+00:00,2022,4
6476,solve world hunger end global warming i dont think so elon is truly dumb,2022-04-26 20:24:26+00:00,2022,4
6477,we shouldnt spend a penny on this bullsht,2022-04-26 20:23:58+00:00,2022,4
6478,As for global warming did you know that the temperature spike started BEFORE the CO2 spike Lecture me about science when you figure out what a woman is,2022-04-26 20:23:53+00:00,2022,4
6479,but But Global warming Lol,2022-04-26 20:23:44+00:00,2022,4
6480,its not like DISNEY will lose everything to global warming P venice maldives,2022-04-26 20:22:05+00:00,2022,4
6481,m from the US and my favourite thing about where I live is the weather Its nice and generally cool here year round but that is slowly changing with more and more extreme weather because of global warming,2022-04-26 20:20:26+00:00,2022,4
6482,global warming is total BS and just a euphemism for global depopulation,2022-04-26 20:19:56+00:00,2022,4
6483,,2022-04-26 20:19:41+00:00,2022,4
6484,replanting the forests destroy all petroleum companies and practices Legitimize suppressed alternative green energies Advocate and pay for science backed learning Build space magnifying glass and chase Trump with its beam,2022-04-26 20:19:24+00:00,2022,4
6485,Global warming is bullshit climate change and farting cows arent the problemits the demagogues and crybaby socialist communist criminals in the Whitehouse,2022-04-26 20:18:21+00:00,2022,4
6486,emissons aswell that means life getting harder for everyone eg in other news news India excuses russian invasion because they need RU gas for fertilizer without which they face famine global warming is everyones fault,2022-04-26 20:18:05+00:00,2022,4
6487,I like those numbers even more But I dont see how they will increase from warmer temperatures since global warming is a most likely a hoax,2022-04-26 20:17:59+00:00,2022,4
6488,,2022-04-26 20:17:35+00:00,2022,4
6489,our little apt lake is so low the baby ducks have to hopflap a lil higher to get out of it onto the landGlobal warming stop it Right now How dare you,2022-04-26 20:17:24+00:00,2022,4
6490,Hole in the Ozone Layer Global Warming How about the next one The Sky is Falling CLIMATE CHANGE IS A HOAX,2022-04-26 20:16:32+00:00,2022,4
6491,Dr Karl says if you can remember 8 amp 2 8 of world GDP is spent giving to world biggest carbon emitters big miners oil amp gas amp so on But if they spent just 2 on fixing global warming it would be fixed in just a few years,2022-04-26 20:16:02+00:00,2022,4
6492,s bad for global warming Are you planning on building ocean cities,2022-04-26 20:14:52+00:00,2022,4
6493,which is a topic more near and dear to your heart While most sane people agree we have an issue here there are many that would deny this and cite dubious sources as fact supporting it,2022-04-26 20:14:19+00:00,2022,4
6494,In 27 years from now cats will be underwater due to global warming and we will be full of contempt What a intersting time that will be What will be next,2022-04-26 20:13:15+00:00,2022,4
6495,Does that not help with the climate change global warming agenda,2022-04-26 20:13:07+00:00,2022,4
6496,Snowing in Duluth this morning and wind chill 18 Love that global warming,2022-04-26 20:11:30+00:00,2022,4
6497,global warming is only iceage summer it is summer the ice is melting and sealevel is rising nothing to do with carbon dioxide coal or oii its a season,2022-04-26 20:09:04+00:00,2022,4
6498,,2022-04-26 20:08:26+00:00,2022,4
6499,,2022-04-26 20:08:04+00:00,2022,4
6500,,2022-04-26 20:07:37+00:00,2022,4
6501,My son is very conscious of global warming because of co2 emissions He has taught me a lot He uses an electric skateboard to get all over the Saskatoon where he lives Some ahole actually hit him on purpose last summer and drove off He was lucky he had witnesses,2022-04-26 20:05:49+00:00,2022,4
6502,W science mainly funded by 2 prominent billionaires working w them in 96,2022-04-26 20:03:59+00:00,2022,4
6503,Through those Foundations the banking cartels anonymously donate billions of dollars toward the funding of orchestrating wars uprisings global warming depopulation efforts food shortages coups satanic crapola human trafficking etc amp can be much better used for GOOD,2022-04-26 20:03:58+00:00,2022,4
6504,On Apr 14 2022 the temperature at Vostok Station Antarctica dropped to 1062 degrees Fahrenheit the lowest ever on earthWonder what the global warming folks will think about this FACT,2022-04-26 20:03:41+00:00,2022,4
6505,Reasons to RejoinEU The EU has played a leading role in combatting global warming Paris 2015 climate change conference,2022-04-26 20:02:01+00:00,2022,4
6506,Emmisons Global warming Factories Please someone help me on this,2022-04-26 20:01:30+00:00,2022,4
6507,did you know that global warming is green,2022-04-26 20:00:47+00:00,2022,4
6508,Mine are all pretty much shed out except for Jack Raymond and Brio Jack is getting there Raymond is always late and Im going to have to clip the baby It was 85 here today then in the 60s for the next week Thanks global warming,2022-04-26 19:58:41+00:00,2022,4
6509,So do the leftist still want electric cars Is global warming finally over We dont need them now I thought climate change was a bunch of Bs Climates change thats what it does since when is the outside temp supposed to stay the same it always changes since Ive been living,2022-04-26 19:58:31+00:00,2022,4
6510,,2022-04-26 19:57:01+00:00,2022,4
6511,,2022-04-26 19:56:58+00:00,2022,4
6512,Damn its hot Fuck global warming honestly,2022-04-26 19:56:34+00:00,2022,4
